K_fit,Nft_fit,Nft_fit_lo95,Nft_fit_hi95,b,b_lo95,b_hi95
61.496090700526835,1769.0555154082585,1766.7654031061895,1771.1291514269349,2.0254186749146053,2.0217238122299515,2.029428455315145
62.08515268793222,1803.5458657498914,1801.161442496162,1805.637779413185,2.0254186749146053,2.0217238122299515,2.029428455315145
62.679857213278694,1838.7086564170697,1836.234046765268,1840.8019265954263,2.0254186749146053,2.0217238122299515,2.029428455315145
63.280258325605395,1874.5569976271997,1872.0583376637715,1876.7325998029721,2.0254186749146053,2.0217238122299515,2.029428455315145
63.88641059167928,1911.1042552007443,1908.5459185653779,1913.3405354581228,2.0254186749146053,2.0217238122299515,2.029428455315145
64.49836910095422,1948.3640555445716,1945.7452439967014,1950.6503984053536,2.0254186749146053,2.0217238122299515,2.029428455315145
65.11618947057799,1986.3502907324894,1983.6926117009539,1988.6721761715135,2.0254186749146053,2.0217238122299515,2.029428455315145
65.73992785044668,2025.077123684793,2022.3810378056228,2027.469657064113,2.0254186749146053,2.0217238122299515,2.029428455315145
66.36964092830806,2064.5589934488385,2061.823532232189,2067.032260391128,2.0254186749146053,2.0217238122299515,2.029428455315145
67.00538593491343,2104.8106205825334,2102.020822724559,2107.3512326706227,2.0254186749146053,2.0217238122299515,2.029428455315145
67.64722064921905,2145.8470126428065,2142.9725906347835,2148.449137559885,2.0254186749146053,2.0217238122299515,2.029428455315145
68.2952034036373,2187.6834697810777,2184.7278358890535,2190.3477207915103,2.0254186749146053,2.0217238122299515,2.029428455315145
68.94939308933805,2230.3355904478144,2227.2974658453754,2233.04299621233,2.0254186749146053,2.0217238122299515,2.029428455315145
69.6098491616011,2273.819277208322,2270.7003543976202,2276.5929151340806,2.0254186749146053,2.0217238122299515,2.029428455315145
70.27663164521954,2318.1507426719,2314.9436017037574,2320.9666307635057,2.0254186749146053,2.0217238122299515,2.029428455315145
70.94980113995516,2363.346515536619,2360.079868951337,2366.2012983877166,2.0254186749146053,2.0217238122299515,2.029428455315145
71.6294188260459,2409.4234467519314,2406.0961933382214,2412.3619113182135,2.0254186749146053,2.0217238122299515,2.029428455315145
72.31554646976623,2456.3987158014397,2452.9703621948047,2459.439725436212,2.0254186749146053,2.0217238122299515,2.029428455315145
73.0082464290406,2504.2898371081546,2500.708151958176,2507.4295721524136,2.0254186749146053,2.0217238122299515,2.029428455315145
73.70758165911086,2553.1146665646347,2549.413786474757,2556.3511144117724,2.0254186749146053,2.0217238122299515,2.029428455315145
74.41361571825783,2602.8914081904386,2599.0446998241828,2606.258430018386,2.0254186749146053,2.0217238122299515,2.029428455315145
75.12641277357768,2653.6386209193715,2649.6717161106876,2657.129121402904,2.0254186749146053,2.0217238122299515,2.029428455315145
75.84603760681382,2705.3752255190725,2701.24524880463,2708.982226156761,2.0254186749146053,2.0217238122299515,2.029428455315145
76.5725556202444,2758.1205116454903,2753.835995115564,2761.7776749864297,2.0254186749146053,2.0217238122299515,2.029428455315145
77.30603284262635,2811.894145034911,2807.463003627779,2815.6691129203173,2.0254186749146053,2.0217238122299515,2.029428455315145
78.04653593519633,2866.7161748361978,2862.1302993515046,2870.683582786978,2.0254186749146053,2.0217238122299515,2.029428455315145
78.79413219772918,2922.6070410859847,2917.8551871624086,2926.7378884505138,2.0254186749146053,2.0217238122299515,2.029428455315145
