M_true,M_hat,distance_r_over_a
0.0012907892086545364,0.0009890414042527818,4.47213595499958
0.0006251570365893714,0.0005125668133806175,8.06225774829855
0.0003731474466911964,0.0002674633796423097,8.06225774829855
0.00014788985185636098,0.0007491203114836124,14.7648230602334
0.000572170990583857,0.0008446844483198908,8.06225774829855
0.00041347743931749773,0.0015195937613765131,8.0
0.0004378123001363902,0.0003948093120670585,8.94427190999916
8.76297703634202e-05,-0.0013014304397863667,16.0312195418814
0.0029778315523514842,0.0031216777708954722,3.1622776601683795
0.00010691019497271655,-5.371759675971196e-05,14.317821063276353
0.00021555787714569262,9.134558875267736e-05,12.529964086141668
0.0017855289430932441,0.003016723041958224,3.605551275463989
0.027102641848118694,0.0261335452440312,4.123105625617661
0.0003431928885412303,-0.0007396249982558824,9.848857801796104
0.1040571040965617,0.10228887880827864,1.0
0.0005715925854221166,0.0002848887204509607,6.324555320336759
0.00029435187583430665,0.0007912217490091488,8.602325267042627
8.262848464105694e-05,0.00020477856821611681,15.811388300841896
0.0015997584596872854,0.002195897447543336,4.0
0.06358568977342839,0.0629667663077542,3.1622776601683795
0.021858005381070158,0.02112418269794198,3.0
0.0008041645200879205,0.0011977573004450792,6.708203932499369
0.0001597718431032166,-0.00036705975669984556,11.40175425099138
0.0001511794704145056,-0.0002858392445495297,14.317821063276353
0.00014644465298686838,0.0005825951061138316,12.083045973594572
0.00015604580986464562,3.3567911780064074e-05,12.165525060596439
0.0008853307845600246,-0.0002861150843488213,7.810249675906654
0.0019966531154098077,0.0011713001485721352,5.830951894845301
0.0004454933965220445,-0.001038547792003311,8.54400374531753
0.0004519000556755198,-0.00018311662059882113,7.280109889280518
8.169191625483959e-05,0.0002989096455507339,15.652475842498529
0.00025660249687634756,0.0009254872712250887,10.0
0.0001261770944569429,0.00022977775054744214,15.652475842498529
0.0022010590132274825,0.003075130177478724,8.06225774829855
0.0001691240548449099,-0.0009420291193590316,14.422205101855956
0.00024395516291698122,6.7817329831056095e-06,9.433981132056603
0.0005239628453932968,0.0010286700583546555,7.0710678118654755
0.001476763864791507,0.0016576183481739858,4.123105625617661
0.001030036649640196,-0.0002529478735825677,9.486832980505138
0.00017829623069844889,-0.0003252902632503445,12.041594578792296
0.00020400111257101893,-6.48855229888124e-05,10.295630140987
0.00034671080755975823,-0.0003135135880104722,9.486832980505138
0.0011232300653699267,0.001324184261420817,17.204650534085253
0.0024422740402280825,0.002254155547068184,10.63014581273465
0.0314402072754331,0.03242613439826471,9.486832980505138
0.0025967795965806547,0.002031344844067287,11.40175425099138
0.2862730941145012,0.2861668888972224,17.11724276862369
0.008325046911843898,0.008014580961982157,3.1622776601683795
0.019270655161522675,0.019432462698706302,15.0
0.0014740260125494955,0.0018368862116198072,15.0
0.3153063739308503,0.3155792246059418,4.123105625617661
0.001064096943471977,0.00032913464434003795,7.0
0.002751118480725354,0.0023662092194123665,12.206555615733702
0.005954569416883012,0.005680274581972178,3.0
0.006367569266870286,0.007084051180997552,4.242640687119285
0.009038344553687473,0.008983674860875632,8.246211251235321
0.004524499576640096,0.004172833418096373,16.1245154965971
0.052830002508385876,0.053413506734611316,1.4142135623730951
0.0014654619143760561,0.001505602946828795,6.0
0.0017595919620109598,0.0014936069976235105,6.082762530298219
0.003421706335750913,0.0027508758568052846,9.219544457292887
0.0028641117228501703,0.002749214013156233,10.770329614269007
0.0015470128387842896,0.0010860491567438553,16.64331697709324
0.0064348666478936676,0.006208689307527795,12.165525060596439
0.10652727112503912,0.1062201738432758,13.038404810405298
0.0011119178692248683,-2.6287231078513367e-07,10.816653826391969
0.0012870984312323508,0.00036018926037341024,8.94427190999916
0.003953416701164057,0.002791273587157114,10.816653826391969
0.6419664274413202,0.6411304324380364,8.06225774829855
0.0021030024052255776,0.0025946230092565928,15.524174696260024
0.04499866644993664,0.044619333132781505,11.40175425099138
0.0011273637507186085,0.0008711975717444412,18.027756377319946
0.0004913506279697799,0.000821862345177556,11.180339887498949
0.0008357405896049615,0.0009091342113540309,17.029386365926403
0.008287046229842963,0.007312914542959436,9.219544457292887
0.002504708197272665,0.0022234805124675874,4.0
0.053736609020389806,0.053357515356075295,5.385164807134504
0.0004624269581523786,0.00029647176968002997,12.649110640673518
0.020267358286802206,0.020377101132527796,13.601470508735444
0.0076092924811838715,0.007267778257589048,10.198039027185569
0.004232979913608207,0.003961734665814626,11.661903789690601
0.000241714718937185,-0.00014663174994159508,10.04987562112089
0.00040838367495939145,-0.00018271393225260273,9.899494936611665
0.0013624876716995572,0.0014091710394165675,6.708203932499369
0.0004416777358291969,0.0007967146127704104,9.219544457292887
0.0027018466494629655,0.0023373349382794853,2.8284271247461903
0.0003952903323927856,0.0005880429165081822,14.317821063276353
0.0005560951789960007,0.000600117430089305,15.0
0.0003086454810476624,-0.0003267426471482706,9.486832980505138
0.0009081301161455718,0.0012452291959577388,11.045361017187261
0.0001939244905126037,0.001343801806300923,16.55294535724685
0.00047312352148936427,-0.00016290769613789375,8.602325267042627
0.00034650033753727636,9.138430360071262e-05,15.297058540778355
0.0018176501882647615,0.0026723911627171562,12.36931687685298
0.006210989379495739,0.006024347951193377,7.280109889280518
0.012718179346327562,0.01308502716443409,2.23606797749979
0.0007848750064307309,0.0005958406026644503,14.035668847618199
